eatery_adddress eatery_cost eatery_cuisine eatery_id eatery_name eatery_F_M_Station  eatery_S_M_Station  eatery_highlights eatery_buffet_price eatery_buffet_details eatery_photos eatery_should_order eatery_popular_reviews eatery_trending eatery_opening_hours eatery_coordinates eatery_rating  eatery_wishlists eatery_title eatery_url converted_epoch eatery_id review_likes review_summary review_text review_time review_url scraped_epoch user_followers user_id user_name user_reviews user_url
     distance name distance name          rating votes              
 Costfor2:Rs.3000 "Chinese, Thai, Mexican, European, North Indian" 8893 Raasta "2 km" "Green Park Metro Station" "2.6 km" "Hauz Khas Metro Station" "[u'No Home Delivery', u'Dine-In Available', u'Serves Non Veg', u'Serves Alcohol', u'Air Conditioned', u'Outdoor Seating', u'Lounge']"   True CaribbeanChicken,GalautiKebab,ChilliPaneer 89  "12 Noon to 12:30 AM" 28.5536020000,77.1942640000 3.7 "1105 votes" "Very Good" 513 https://www.zomato.com/ncr/raasta-hauz-khas-village-new-delhi  8893
                      1409569760 540453e60d0cee69ad0ae1c2 5576161 2768441 10 "Nehal Kaur" https://www.zomato.com/users/nehal-kaur-5576161  8893 "2014-08-31 01:53:28" 17 Legendary https://www.zomato.com/review/ZMMdpr  1409430208.0
                      1409569764 540453ee0d0cee69ad0ae269 131827 305993 8 Roket https://www.zomato.com/roket "Very overrated place. In HKV there are a few pretty good places, so this one stands out like a sore thumb. When we went it was too crowded with a gig going on. That was the only thing going. No food or drinks to talk of. Poor service, even poorer food and very dirty terrace. Why would you spend money with a cover charge here. I think a lot of Delhi youngsters need to be given a lesson in food and drinks, so that such places dont fleece them. Go to OTB or any other place in south Delhi instead." 8893 "2013-09-11 02:45:21" 13 Poor https://www.zomato.com/review/Qozvg 1 1378847721.0
                      1409569764 540453ee0d0cee69ad0ae26a 346205 305428 736 Drifter https://www.zomato.com/skwatr  8893 "2013-09-10 17:02:23" 119 Average https://www.zomato.com/review/NMkMP 4 1378812743.0
                      1409569764 540453ee0d0cee69ad0ae26b 351146 302153 86 "Shayeri Roy Choudhury" https://www.zomato.com/users/shayeri-roy-choudhury-351146 "it buzzes with activity in the night, but on weekday afternoons its a quiet deserted little place. i wouldn't praise the ambience or the seating arrangement because inspite of the place being nearly empty we were given high chairs and a rickety wooden table for our lunch. food is good, there's a variety of dishes to choose from, but the waiters are pretty clueless. when asked what kind of chicken was in the jerk spaghetti he scratched his head in bewilderment. then he went and checked with the chef, after which he informed me that it was minced chicken. when the dish actually came, it wasnt minced meat but sausage chunks. at least the chef should be able to identify his dishes' ingredients, such a shame. anyway the spaghetti was good, now extraordinary, just your average olive oil and chicken deal, but i enjoyed it.the cajun chicken burger was delightful. chunky chicken, just the way we like it.shakes and smoothies were ok. my blueberry smoothie was terrible...read more" 8893 "2013-09-07 11:18:32" 17  https://www.zomato.com/review/bkvwA 2 1378532912.0
                      1409569764 540453ee0d0cee69ad0ae26c 1149099 295816 5 "Abheshek Gupta" https://www.zomato.com/abheshekgupta "A place with nice ambiance anyone would love (minus the terrace part), gives you a fair mixture of elegance and lively. The servers are soft-spoken with prompt service.. The quantity of food served is an average but the live music sessions makes your evening out really enjoyable. But please improve terrace area and the portion size..!!" 8893 "2013-08-31 14:45:03" 10 Good https://www.zomato.com/review/mBozq 1 1377940503.0
                      1409569764 540453ee0d0cee69ad0ae26d 11455 295702 1056 Dr/DjRhythm https://www.zomato.com/dr_djrhythm "wohoo!! damn crowded and looks like a club in weekends. .specially with their free drinks n entry for couple which attracts the crowd! quick service and really good food...with unique taste of each n every dish...highly recommended!" 8893 "2013-08-31 12:16:35" 133 "Very Good" https://www.zomato.com/review/GMmDk 3 1377931595.0
                      1409569764 540453ee0d0cee69ad0ae26e 511001 293708 285 "Jishu Kaul" https://www.zomato.com/users/jishu-kaul-511001 "Well one of the bette places to go to in hkv. It's got good ambience and seating . The place is a little compacted and is crowed so waiting might be there. The food was upto the mark especially their pizzas n smoked chicken. They hold karaoke nights which are amazing to be a part of especially which u wanna have a good time with your frens on a get together. !" 8893 "2013-08-29 09:53:52" 129 "Very Good" https://www.zomato.com/review/akrAr 1 1377750232.0
                      1409569764 540453ee0d0cee69ad0ae26f 1011747 293513 10 Ankita https://www.zomato.com/users/ankita-1011747 "Was here a month back when they were having bob marley night. Simply loved the place and crowd. Music was awesome and a good place to hang out with friends. Pizzas were great and service was outstanding." 8893 "2013-08-28 22:41:33" 12 "Very Good" https://www.zomato.com/review/qMBbE 1 1377709893.0
                      1409569764 540453ee0d0cee69ad0ae270 252868 293195 111 "Tushar Gupta" https://www.zomato.com/tushargupta "It's probably the best place in hauz khaz if you just wanna go for drinks. The ambience is amazing at night, it's just one of the places in Delhi where you get a good vibe as the crowd is good! The outdoor sitting arrangement is very cool, you can even sit and watch any sports if you want to. They've got decent food too, I'm a vegetarian which cuts down my options but still a thumbs up to this place. I just hope they keep up with the quality." 8893 "2013-08-28 16:57:43" 48 "Very Good" https://www.zomato.com/review/pOYAE 1 1377689263.0
                      1409569764 540453ee0d0cee69ad0ae271 188777 291900 133 "Half Thalli Full" https://www.zomato.com/users/half-thalli-full-188777 "This place can be a little difficult to find, and once you find out where it is, you might wanna turn back thinking the location is pretty wierd for it to be a good place. But, fight that urge, because you might regret it later.This place has both indoor and outdoor seating. The decor of neither is exceptional. Its simple and slightly barren, sort of living up to the Caribbean theme. However they should really make good use of that terrace.Raasta has different themed nights on different days of the week, all being pretty unique and inviting a good crowd. The music and vibe is pretty good on most days.The reviews here seem pretty divergent about the food on offer, however I've been here a few times and food has never been an issue with me or the group of people I accompanied. The Caribbean chicken strips, Jamaican wings, smoked chicken and mozzarella pizza are all great tasting and the shish tawook and chilli chicken are good too. The drinks are well made...read more" 8893 "2013-08-27 09:47:44" 78  https://www.zomato.com/review/MnPel 2 1377577064.0
                      1409569764 540453ee0d0cee69ad0ae272 1129352 287146 2 "Jacqueline Huang" https://www.zomato.com/users/jacqueline-huang-1129352  8893 "2013-08-22 11:59:31" 2 Excellent https://www.zomato.com/review/kPNEK 1 1377152971.0
                      1409569764 540453ee0d0cee69ad0ae273 166808 286131 59 "Anuj Vijay Gadre" https://www.zomato.com/users/anuj-vijay-gadre-166808 "Pathetic food, horrible service and rude waiters." 8893 "2013-08-21 01:25:30" 1 Poor https://www.zomato.com/review/PGBan 1 1377028530.0
                      1409569764 540453ee0d0cee69ad0ae274 639054 268852 19 "Dishant Soni" https://www.zomato.com/users/dishant-soni-639054 "Awesome I would say..must indulge hookah in the menu" 8893 "2013-08-02 17:08:54" 11 "Very Good" https://www.zomato.com/review/lYAan 1 1375443534.0
                      1409569764 540453ee0d0cee69ad0ae275 862959 254620 2 "A K" https://www.zomato.com/users/a-k-862959 "Honestly I could not relate the name of the place with their decor or theme.Live band, that too quite an interactive band, was very good. Liquor was not costly.  Large crowd though not very sophisticated. Very ordinary taste of food. A very big smoking area.Hmmm...overall I feel this place is meant for young kids and college goers.I would say that you may not have a ""wow"" experience here but it will surely be a lively one." 8893 "2013-07-18 07:15:17" 9 Good https://www.zomato.com/review/LKQZq  1374111917.0
                      1409569764 540453ee0d0cee69ad0ae276 144183 254448 8 "Nitin Bhatia" https://www.zomato.com/users/nitin-bhatia-144183 "After hearing about this place from a few people we decided to go on a saturday evening.It was good to find a table as we arrived early &amp; was joined by few other later on.Not the best of service as staff was already looked worked up with not many people around &amp; as soon as the place was almost full the service went for a toss.Cocktails served were badly prepaired, LIIT tasted as some cough syrup mixed with water, Bloody marry was as spicy as Gol Gappa Paani, not so cold beers.The bar tender wasn't a happy man that night, he kept on messing up with our drinks when ever we gave our feedback how bad the drink was.Shwarma rolls are worth trying &amp; reaching early to get place &amp; happy hour benefits are recommended as its better to carry on to another place soon after this place star getting more &amp; more people as Rasta isn't one of the best terrace placed in HKV." 8893 "2013-07-17 23:03:28" 4 Poor https://www.zomato.com/review/OMQOq  1374082408.0
                      1409569764 540453ee0d0cee69ad0ae277 990441 252884 47 "Eleazar Akifa Yesmin" https://www.zomato.com/users/eleazar-akifa-yesmin-990441 "I had visited Rasta on the occasion that a friend of mine was performing that night. I arrived way earlier to check the place. It is spacious and the ambience is alright. But the terrace could get a lot better. It needs to be worked upon.Service was deplorable and so was the food. Drinks were slightly overrated according to me.I wouldn't want to uselessly go back to Rasta and waste my time and money." 8893 "2013-07-16 03:18:26" 25 Poor https://www.zomato.com/review/mmZdA 6 1373924906.0
                      1409569764 540453ee0d0cee69ad0ae278 1006862 252726 12 "Mukul Tyagi" https://www.zomato.com/users/mukul-tyagi-1006862 "The place is realy nice and very spacious compared to other restaurants in hauskhas village. Galauti kebab is amazing. Over all a good palce to hang out with friends." 8893 "2013-07-15 23:05:14" 1 Excellent https://www.zomato.com/review/wgDoB  1373909714.0
                      1409569764 540453ee0d0cee69ad0ae279 615854 252569 124 "Ekansh Bansal" https://www.zomato.com/cafemoto "Raasta!One of the places I want to visit atleast twice a week! This place is an addiction.On my last visit ordered for potato wedges, this was after eating my dinner. Could not stop eating. Amazing chef!Amazed by the fact that every night is a new concept. It's a pre party place for sure. Faced a little problem at the bar, some of the servers are not that polite. ( over looked for sure )Keep it up raasta!" 8893 "2013-07-15 20:41:36" 34 Good https://www.zomato.com/review/rDkla 3 1373901096.0
                      1409569764 540453ee0d0cee69ad0ae27a 992122 248545 0 Akshay https://www.zomato.com/users/akshay-992122 "I went to Raasta for a friend's birthday treat. As a first time visitor you will truly be blown away by the place. It's a Caribbean themed lounge with superb interiors and ambiance. The seating arrangement was amazing and comfortable as well.The service was prompt (courteous staff) and the menu was loaded with mouth watering dishes, out of which we tried a few and absolutely loved them (the burgers and Arabic Falafels are a must try). Drinks were also upto the mark. Karaoke was hosted the night I visited the place and was a good experience. The energy was infectious!All in all I was completely mesmerized by the place and will definitely make a second visit soooooon!! Thumbs up!" 8893 "2013-07-11 12:20:33" 2 Excellent https://www.zomato.com/review/KmzNO  1373525433.0
                      1409569764 540453ee0d0cee69ad0ae27b 317725 247634 827 "Taro Watanabe" https://www.zomato.com/tarowatanabe "When was the last time I was pulled into a themed bar and fed some hand-me-downs guised as branded dishes hmmm ... Happens to me all the time in Delhi. I wonder why the promoters stop with the planning after they are done with the name and the decor. The food and drinks are very very ordinary at Raasta. The place is nice and the newbie crowd has a good vibe but 20 minutes for a soggy kesha-dilia is not what the zen master is used too ! The drinks are standard fare and perhaps a tad expensive. Taro will not be going back in a hurry...." 8893 "2013-07-10 09:00:24" 198 Poor https://www.zomato.com/review/MwlnY 1 1373427024.0
                      1409569765 540453ef0d0cee69ad0ae27c 381498 247022 10 "Mandeep Kohli" https://www.zomato.com/users/mandeep-kohli-381498 "Had heard sooo much about the place but can confirm now that all the hype is not worth it. The fod is nothing great and the menu is not innovative." 8893 "2013-07-09 14:05:39" 5 Poor https://www.zomato.com/review/xeXpA  1373358939.0
                      1409569765 540453ef0d0cee69ad0ae27d 421762 243457 780 "Ridhima Gupta" https://www.zomato.com/ridhima "Heard a lot about this place and finally went with couple of friends for a weekday lunch.  It is located on the first floor n yes it seems dingy n filthy when u r on your way to it but please don't turn back n step inside.  It is one of the most spacious cafes of HKV. It offers both indoor n outdoor sitting n both are beautiful. Wooden flooring n sofa sitting adds on to the beauty of the place. And ofcourse Bob Marley on the walls adorns it.Starting with the beverages we ordered for lemon Ice tea which was not well made but on complaint they made a fresh n better one.  Chocolate Brownie shake is a must try. Coming onto the food, their galouti (mushroom minced n fried in the tikki form n served over prantha) is a must must must order item.  It tastes out of the world n am sure I am gonna visit this place specially to have this. Then their chilli paneer is too good n penne arabiatta was average.  It was little sweeter in taste.Be sure you go at this place with...read more" 8893 "2013-07-05 17:19:28" 83  https://www.zomato.com/review/XbbNm 1 1373024968.0
                      1409569765 540453ef0d0cee69ad0ae27e 968483 240513 3 "Zuleikha Gupta" https://www.zomato.com/users/zuleikha-gupta-968483 "The energy at Raasta is what welcomes you the moment you walk in! This bar at Hauz Khas draws a fairly decent number of people every night of the week for reasons galore. The music is energetic without the large dose of electronica which seems to have taken over most places. The ambiance is laidback without being sluggish. The service is friendly and fast; order a drink and it will by your side in 5 minutes at the most. The bartenders know their tricks well and can mix most of the cocktails on the menu to precision. The Long Island Iced Tea gets 10 points and its sibling, the Electric Ice Tea gets 2 points more for that mysterious extra zing. And with an underlying theme for every night, one can expect excitement in the air always. Possibly the best Karaoke in town right now, Raasta is crazy fun on Tuesday nights with people fighting to take over the mic! A definite stop on your party route on any given night!" 8893 "2013-07-02 13:51:44" 2 Excellent https://www.zomato.com/review/qRyzw  1372753304.0
                      1409569765 540453ef0d0cee69ad0ae27f 458048 237742 29 "Aashray Anand" https://www.zomato.com/users/aashray-anand-458048 "It's a nice place to visit with friends. The music is great and so is the service. We ordered chicken yaka turi and chicken satae for starters and pasta for main course. Food was good. Only place in hauz khas village which gives 1+1 on cocktails too. +1 for that. Surely another visit to this place." 8893 "2013-06-29 14:12:29" 2 Good https://www.zomato.com/review/aRZQz  1372495349.0
                      1409569765 540453ef0d0cee69ad0ae280 283985 237471 522 "Namrata Gambhir" https://www.zomato.com/users/namrata-gambhir-283985 "I don't know why, but this place somehow reminds me of the laid back Goan shacks! I love their choice of peppy music and lively interiors. The service is good too, the food is decent, and the choice of alcohol is superb. It's totally the kind of place where you can hang-out with all your friends, and enjoy getting high. I have had their cheese cigars, quesadillas, and hummus with pita. All these taste really good. One warning though, the dishes come in much after the drinks so make sure you have a half-full tummy when you swing by at this place!" 8893 "2013-06-29 01:34:33" 64 "Very Good" https://www.zomato.com/review/oNQYa 8 1372449873.0
                      1409569765 540453ef0d0cee69ad0ae281 930537 234631 5 FoodHawk https://www.zomato.com/users/foodhawk-930537 "I found this place to be great.Crowded but I liked their service and menu too.I am a social drinker so it was a great place for me.I loved the music too.Perfect place for boozers before a night out." 8893 "2013-06-25 18:20:52" 12 "Very Good" https://www.zomato.com/review/PwZZE  1372164652.0
                      1409569765 540453ef0d0cee69ad0ae282 937195 231060 0 Rahul.aggarwal1985 https://www.zomato.com/users/rahulaggarwal1985-937195 "Music was good but it being a Caribbean restaurant I was expecting things right from the Caribbean but it had very little to offer on that front." 8893 "2013-06-21 23:53:33" 2 Average https://www.zomato.com/review/wbYYQ  1371839013.0
                      1409569765 540453ef0d0cee69ad0ae283 406806 227304 79 "Sonalee Tomar" https://www.zomato.com/sonaleetomar "Rasta is a great place, they do a good grilled basa imho, but you have to be careful when you land up there. On most days you will find a table and good music too. However, best avoided on Ladies night, which is a complete mess, and when theres a gazillion people ordering food, the kitchen starts serving absolute crap." 8893 "2013-06-17 13:27:42" 23 Average https://www.zomato.com/review/gBKdr 2 1371455862.0
                      1409569765 540453ef0d0cee69ad0ae284 493452 224452 27 "Madhav Bhandari" https://www.zomato.com/themadbhandari "Good food, good music, good crowd, good vibe and THE hangout place at HKV. I went on a Sunday and the place was packed to capacity. It is a large place (which is a rarity at HKV!) and easy to find which adds points to it. The drinks are a little pricey but just for the sake of the good music and vibe I think I will come back again!As for the music, they usually play alot of reggae and killer dubstep. But on Sundays, they play dubstep, house, trance etc. after 9PM(the dj is talented and has a good collection!).Worth a visit, maybe more than once. :)" 8893 "2013-06-14 11:30:00" 10 Good https://www.zomato.com/review/lwZwy  1371189600.0
                      1409569765 540453ef0d0cee69ad0ae285 526324 220691 9 "Ayush Agarwal" https://www.zomato.com/users/ayush-agarwal-526324 "Been there on the opening week...they served awesome cocktails..had developed a good caribbean anbience.." 8893 "2013-06-11 15:38:05" 2 "Very Good" https://www.zomato.com/review/XLNEr  1370945285.0
                      1409569765 540453ef0d0cee69ad0ae286 489830 214829 597 "Muskan Singh" https://www.zomato.com/muskan "So this is the new local watering hole in the city !!Everyone hangs out at Rasta these days as this is the place to catch a few drinks before you shift the party somewhere else or continue it all night long here !!This is the new "" IT"" pub in Hauz Khas .the ambience is good and it could be a pub anywhere else in the world. And this is perhaps the reason a number of expats visit the place.The pricing is standard and music good on most nights with few people tripping around the DJ. It has an outdoor area too -which is very crowded on most nights.Food takes forever to arrive but I didn't mind it much.A great place for  beer on a weekday or for chilling out with friends on a Friday.Like it" 8893 "2013-06-04 16:15:43" 58 Good https://www.zomato.com/review/vRwpk 3 1370342743.0
                      1409569765 540453ef0d0cee69ad0ae287 255521 209626 22 "Nidhi Srivastava" https://www.zomato.com/nidhisrivastava "Everything is spot on but PLEASE avoid the (hard unchewable base) pizza (we ordered a margherita)." 8893 "2013-05-29 07:29:57" 4 "Very Good" https://www.zomato.com/review/wbLLE  1369792797.0
                      1409569765 540453ef0d0cee69ad0ae288 862029 207143 0 "Abhinav Rajput" https://www.zomato.com/users/abhinav-rajput-862029 "I went to Raasta on Tuesday for the Karaoke night, I am not a Karaoke fan but i wanted to check it out because all my friends were going. They have a huge outdoor area with couches and other seating. I had the Caribbean Chicken strips, which were fried to golden perfection and tasted amazing with the Harissa Sauce. There was a decent amount of people for a tuesday night , I would love to see what happens on a weekend." 8893 "2013-05-26 12:38:32" 1 Excellent https://www.zomato.com/review/YAgZr  1369552112.0
                      1409569765 540453ef0d0cee69ad0ae289 784940 206116 69 Ipsita https://www.zomato.com/users/ipsita-784940 "This is an awesome place to go to on a casual I want to drink sort of night. The food is yummy, although it can take forever to arrive. Order everything in advance, but its worth it.The music is generally good, specially live music and DJs.The crowd is young and fun, its got a good ambience to it for certain nights.Good place for having a fun time.Go for a dancey weekend or casual weeknight that doesnt jolt your pocket." 8893 "2013-05-25 01:18:21" 50 "Very Good" https://www.zomato.com/review/mbMKM 2 1369424901.0
                      1409569765 540453ef0d0cee69ad0ae28a 838116 200497 0 "Sahil Marwaha" https://www.zomato.com/users/sahil-marwaha-838116 "Went to Raasta this wednesday and it was absolutely packed, there were some amazing Reggae and Bass musicians performing. I was surprised at the turnout, however I went straight to the bar and got my drinks and was automatically lured into the jumping crowd inside. Crazy night. Will definitely drop by again." 8893 "2013-05-18 14:08:19" 1 "Very Good" https://www.zomato.com/review/vRzDe 1 1368866299.0
                      1409569765 540453ef0d0cee69ad0ae28b 834709 199755 1 "Nausheen Tareen" https://www.zomato.com/users/nausheen-tareen-834709 "As the name suggests, this place is completely dedicated to the cult of Rastafarians. But what got me hooked to the place was the positive 'friendly neighborhood-bar' vibe of the place. Its the one place in the city where you will have fun whether you will go in a group, all alone or as a couple. So many times I have gone there alone and ended up having a good time mixing and chatting with regulars or first time visitors. Karaoke on Tuesday and Ladies nights on Sunday are my favorite nights of the week wherein you can just sing along post work over a beer or dance, chat and drink up and enjoy the ending of the weekend. Unlike other places having tiny rooms or balconies as smoking areas, Raasta has a huge covered terrace making it easy to breathe and chat up. The drinks are potent esp. the LIIT. Haven't eaten there much but the pastas are good and the helpings are huge. The music is a mix through the week from reggae, retro, dubstep, drum &amp; bass, live acoustic...read more" 8893 "2013-05-17 12:57:44" 2  https://www.zomato.com/review/DONlO  1368775664.0
                      1409569765 540453ef0d0cee69ad0ae28c 832639 199247 1 "Faux Pas" https://www.zomato.com/users/faux-pas-832639 "Finally a place that offers a Rastafarian theme and follows it up with great music programming that compliments the theme. I was hesitant to try Raasta at first because i thought it would just be another place with Bob Marley and Bob Marley. But to my surprise the place emits an aura that is reminiscent of the Raasta culture and most strongly the music. The interiors are laid back with the use of wood. I tried the non-veg platter which was wholesome and delicious. All in all Raasta is all about the unique Reggae vibe which no other place in Delhi has to offer." 8893 "2013-05-16 16:26:15" 2 Excellent https://www.zomato.com/review/qnvXM  1368701775.0
                      1409569765 540453ef0d0cee69ad0ae28d 705106 198462 0 "Hement Aggarwal" https://www.zomato.com/users/hement-aggarwal-705106 "It was alright, thats the most i can say.could be a lot better" 8893 "2013-05-15 16:13:09" 2 Good https://www.zomato.com/review/NbqLY  1368614589.0
                      1409569765 540453ef0d0cee69ad0ae28e 343223 197431 154 "Subhashani Dewada" https://www.zomato.com/subhashani "Went for a Karaoke night but was disappointed with the way the event was managed or mismanaged.Certain good/decent singers had the levels turned low on their mics during their turn and some really bad ones got better billing. Somehow the concept of Karaoke fell short of expectation and since have not been enthused enough to return.Well the place is located in Hauz Khas Village so the pricing is well, pricey and I personally think paying almost Rs.250/- for a pint of beer is a little too much and I'd rather go and have my drink at a much more comfortable place with good music.Did not try the food as the menu across Hauz Khas Village is same with a few exceptions and those will be mentioned in their personal reviews :)Oh there was someone clicking pictures using a DSLR but the uploaded images were no great shakes." 8893 "2013-05-14 00:53:05" 80 Average https://www.zomato.com/review/PwvOo 1 1368472985.0
                      1409569765 540453ef0d0cee69ad0ae28f 557415 195847 3 Addy https://www.zomato.com/users/addy-557415 "Like the rest of Hauz Khas, this place too caters to the Indian version of hipsters. The ambiance is nice just because they let you smoke. The food on the other hand would make you want to punch the chef. When you are selling yourself as a Jamaican/Rasta oriented restaurant you better know how to make Jerk Chicken. I felt like a jerk eating what you claimed was jerk chicken.Y U Do Dis? Huh? Lured me in with the promise of delicious jerk chicken and instead served me bad food?And what is up with the music? You cannot play bryan adams and bon jovi and gaga and backstreet boys at a place called rasta! Where is your SOUL maaan?Or am I mistaken? Does your name mean the hindi raasta? If that is the case then hum sab apna raasta naap lete hain." 8893 "2013-05-12 11:56:41" 24 Poor https://www.zomato.com/review/qyNKM 1 1368340001.0
                      1409569765 540453ef0d0cee69ad0ae290 10004 186238 44 "Nitin Kapoor" https://www.zomato.com/Psyfoodie "After reading reviews day before and visiting rasta today, I didn't like anything apart from music. The service is so slow that I had to wait for a chicken burger for more than 40mins., and after that a pizza was served 20 mins later so food production took way more time..everything else was just usual! Can't recommend this to anyone else till I get a better experience!" 8893 "2013-04-29 16:22:13" 5 Poor https://www.zomato.com/review/gbOLn  1367232733.0
                      1409569765 540453ef0d0cee69ad0ae291 242894 184089 16 "Prashant Kaul" https://www.zomato.com/users/prashant-kaul-242894 "You are very honest with your review, What connects me with Rasta is their taste of music, The beer is for 195 no more a 99 thing." 8893 "2013-04-27 01:00:05" 2 Good https://www.zomato.com/review/DPBZb  1367004605.0
                      1409569765 540453f00d0cee69ad0ae292 285787 181803 372 "Kuhelika Guha" https://www.zomato.com/kuhelika "I've visited Raasta a few times, and my experience there has been pretty consistent through all my visits!What I Liked:1. Ambiance - They have a really nice veranda, the kind you'd want to make a party pad out of! Despite the plentiful seating outside, the veranda does tend to get crowded later in the night. And they almost always refuse to show football matches during the IPL. Sigh!2. They serve buds for 99 INR + taxes on Mondays which comes down to around 134 INR. Not a bad deal for HKV. However, the offer is only valid up to 8 p.m. So, I suggest you place a bulk order the moment you step in!3. Service - The waiters are really helpful and quick to serve. I've never had to wait for than 5 minutes for my beer to be replaced, even on a busy night! Mr. Khan has always waited on us, and I think he deserves a special mention for his hospitality.4. Music - The DJ as well as the Karaoke group here are pretty good. They always play songs which take you back...read more" 8893 "2013-04-24 15:01:48" 62  https://www.zomato.com/review/oomDR 4 1366795908.0
                      1409569765 540453f00d0cee69ad0ae293 764746 181597 18 "Anika Bhargava" https://www.zomato.com/users/anika-bhargava-764746 "I enjoy going to Raasta, it's one of the best places in Hauz Khas village." 8893 "2013-04-24 12:24:26" 30 Excellent https://www.zomato.com/review/vBGzz  1366786466.0
                      1409569765 540453f00d0cee69ad0ae294 210055 175486 24 "Srimayee Basu" https://www.zomato.com/users/srimayee-basu-210055 "Raasta's a huge disappointment-the overenthusiastic DJ, the loud music which brutalizes your poor ear drums (I think I'm echoing some of the other reviews here!), nothing about the place besides the life-size Marley/Hendrix posters is worth a second visit. The waiters are inattentive and clumsy. We signaled for the bill twice and were then forced to walk up to the counter where the manager(?) asked us in a manner that was unapologetically rude-""Kya kya liya tha?"" (sic). And this is a restaurant bang in the middle of HKV which claims to cater to a niche clientele. Sigh." 8893 "2013-04-16 23:11:21" 16 Poor https://www.zomato.com/review/lMegX  1366134081.0
                      1409569765 540453f00d0cee69ad0ae295 176744 171937 11 "Quiet Wanderer" https://www.zomato.com/users/quiet-wanderer-176744 "music 5food 5service 4ambience 5new friends - Free" 8893 "2013-04-13 08:35:33" 7 Legendary https://www.zomato.com/review/ooXBE  1365822333.0
                      1409569765 540453f00d0cee69ad0ae296 81270 169883 45 "Abhishek Dasgupta" https://www.zomato.com/adpiku "Locale &amp; Ambience: Excellent. The ambience at night was electric. Very well suited for a party with your date night. Get the outdoor/terrace-types seating.Food: Quite nice - try the hummus/pita bread.Alcohol: Good. Enough said. LIITs were potent, as were the mojitos.Music: Something or the other, trust me, you won't be listening.Crowd: Flashy junta all around, but then this is Delhi." 8893 "2013-04-10 15:22:28" 16 Good https://www.zomato.com/review/zZvAy  1365587548.0
                      1409569765 540453f00d0cee69ad0ae297 708993 169250 3 "Amit Verma" https://www.zomato.com/users/amit-verma-708993 "This place is a stunner ! With the happy hours till 11 pm its an added boon. Its spacious and  from good food to friendly staff, this place is definitely worth it. The best part was the music that was played.The ambiance of the place to my surprise was very impressive..the space is divided into two section.. Small lounge area for non smokers with small dance space (this place gets over crowded during weekends.) and other section with open terrace where people can sit , dine and smoke (somehow this section reminds me of Candies. Bandra Mumbai).Recommendations: Arabic Falafel,Humus &amp; Pita, Afgani Murg, Grilled Butterfly Prawns, Chicken Steak Burger.I would visit this place for its music and food .i would rate this place as1) Drinks 5/52) Service 3.5/53) Food 4.5/54) Music 4/5 on weekdays and 5/5 on sunday5) Interior 4.5/5All in all a great bar HauzKhas Village has got . Definitely, a place to check out." 8893 "2013-04-09 18:09:41" 4 Excellent https://www.zomato.com/review/mrKEg  1365511181.0
                      1409569765 540453f00d0cee69ad0ae298 505668 168260 5 Disha https://www.zomato.com/users/disha-505668 "Extension to tarami is somthing which not everybody is aware of!!! Always preffered place after having delicious dinner a night out is just a door away.       Compliments to the chef and the entire team         Good job guys,,,,,,,,,,,," 8893 "2013-04-08 17:42:09" 6 Excellent https://www.zomato.com/review/wBmdM  1365423129.0
                      1409569765 540453f00d0cee69ad0ae299 12985 166605 45 "Vikram Singh" https://www.zomato.com/users/vikram-singh-12985 "Loved the hawaiin salad! Its droolicious! Although the raasta special was quite a disappointment." 8893 "2013-04-06 19:49:18" 3 Excellent https://www.zomato.com/review/ebPbA  1365257958.0
                      1409569765 540453f00d0cee69ad0ae29a 618990 165434 17 "Mahak Verma" https://www.zomato.com/mahakverma "So i don't know what all the hype about this place! If you want to go clubbing then there are so many good places in Delhi why would you got to Raasta where the music is so damn loud, the dj is stupid and never shuts up, and the crowd just gets worse and worse?I came here on a quiet evening once and even then they were playing 'tempted to touch' and 'waving flag' and some akon songs that came like a millenia ago!Not only is raasta ruining its reputation with its loud jarring music and poor service, it is also ruining it for those who are sitting above them in Garage Inc which is 10 times better just by the way.Anyway not visiting this place. EVER." 8893 "2013-04-05 11:50:08" 13 Poor https://www.zomato.com/review/MknZp 3 1365142808.0
                      1409569765 540453f00d0cee69ad0ae29b 50495 163679 47 "Ridhi Bansal" https://www.zomato.com/ridhibansal "awesomeee food!!awesome ambience!!love the place!!!!!!!!!!!!yeay!!went twice in a week aldrdy...!!" 8893 "2013-04-02 23:18:54" 29 Excellent https://www.zomato.com/review/KLOdB  1364924934.0
                      1409569765 540453f00d0cee69ad0ae29c 620737 152790 1 "Mark Quintos" https://www.zomato.com/users/mark-quintos-620737 "Food was good.staff courteous.drinks were all watered.hoegarden saved the night but emptied pockets.I will come back to raasta mainly for hoegarden and the responsive staff." 8893 "2013-03-19 19:41:26" 5 "Very Good" https://www.zomato.com/review/xRwEr  1363702286.0
                      1409569765 540453f00d0cee69ad0ae29d 586235 147473 7 "Shreyans Jain" https://www.zomato.com/users/shreyans-jain-586235 "Awesum DJAnd d croud was also very decent and royalMust try RAASTA" 8893 "2013-03-11 02:37:33" 1 "Very Good" https://www.zomato.com/review/eKkrq  1362949653.0
